Order ID,Order Status,Category Name,SKU,Customization Group,Customization Option,Quantity,Unit Price,Cost Price,Total Cost Price,Total Price,Order Total,Sub Total,Tax,Delivery Charge,Tip,Discount,Remaining Balance,Payment Method,Additional Charge,Taxable Amount,Transaction ID,Currency Symbol,Transaction Status,Promo Code,Customer ID,Merchant ID,Description,Distance (in km),Order Time,Pickup Time,Delivery Time,Ratings,Reviews,Merchant Earning,Commission Amount,Commission Payout Status,Order Preparation Time,Redeemed Loyalty Points,Consumed Loyalty Points,Cancellation Reason,Flat Discount,Checkout Template Name,Checkout Template Value
10607288,COMPLETED,Noodles & Spaghetti,KNNO1101,,,20,6700,6450,129000,134000,132000,134000,-,-,-,-,0,CASH,-,-,0,₦,,,4420869,1048159,,11996.5,2022-01-13T11:39:21.000Z,2022-01-13T11:40:03.000Z,2022-01-13T15:00:00.000Z,,,,,,0,400,268,,0,-,-
10607207,COMPLETED,Rice & Cereals,KNRC0201,,,2,28350,27000,54000,56700,113750,113750,-,-,-,-,0,CASH,-,-,0,₦,,,4420982,1048159,,11996.5,2022-01-13T11:34:18.000Z,2022-01-13T11:32:17.000Z,2022-01-13T15:00:00.000Z,,,,,,0,-,227,,0,-,-
10607207,COMPLETED,Rice & Cereals,KNRC0702,,,1,31000,29500,29500,31000,113750,113750,-,-,-,-,0,CASH,-,-,0,₦,,,4420982,1048159,,11996.5,2022-01-13T11:34:18.000Z,2022-01-13T11:32:17.000Z,2022-01-13T15:00:00.000Z,,,,,,0,-,227,,0,-,-
10607207,COMPLETED,Cooking Fat & Oil,KNCO0101,,,1,26050,24800,24800,26050,113750,113750,-,-,-,-,0,CASH,-,-,0,₦,,,4420982,1048159,,11996.5,2022-01-13T11:34:18.000Z,2022-01-13T11:32:17.000Z,2022-01-13T15:00:00.000Z,,,,,,0,-,227,,0,-,-
10606935,COMPLETED,Flour & Sugar,KNFS1101,,,1,23000,21900,21900,23000,23000,23000,-,-,-,-,0,CASH,-,-,0,₦,,,4465361,1048159,,11992.61,2022-01-13T11:13:52.000Z,2022-01-13T11:14:36.000Z,2022-01-13T15:00:00.000Z,,,,,,0,-,46,,0,-,-
10606749,COMPLETED,Flour & Sugar,KNFS0201,,,1,20950,20500,20500,20950,20950,20950,-,-,-,-,0,CASH,-,-,0,₦,,,4568654,1048159,,11999.56,2022-01-13T10:55:12.000Z,2022-01-13T10:54:44.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,41,,0,-,-
10606731,COMPLETED,Flour & Sugar,KNFS0001,,,2,20850,20450,40900,41700,41700,41700,-,-,-,-,0,CASH,-,-,0,₦,,,4577008,1048159,,11996.42,2022-01-13T10:53:26.000Z,2022-01-13T10:54:07.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,83,,0,-,-
10606629,COMPLETED,Flour & Sugar,KNFS0001,,,10,20850,20450,204500,208500,208500,208500,-,-,-,-,0,CASH,-,-,0,₦,,,4512754,1048159,,11994.57,2022-01-13T10:43:57.000Z,2022-01-13T10:44:43.000Z,2022-01-13T15:00:00.000Z,,,,,,0,-,417,,0,-,-
10606124,COMPLETED,Flour & Sugar,KNFS0001,,,4,20850,20450,81800,83400,83400,83400,-,-,-,-,0,CASH,-,-,0,₦,,,4301584,1048159,,11995.26,2022-01-13T10:00:30.000Z,2022-01-13T10:01:15.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,166,,0,-,-
10606103,COMPLETED,Flour & Sugar,KNFS0303,,,2,5600,5100,10200,11200,62450,62450,-,-,-,-,0,CASH,-,-,0,₦,,,4887742,1048159,,11997.37,2022-01-13T09:59:03.000Z,2022-01-13T09:58:35.000Z,2022-01-13T15:00:00.000Z,,,,,,0,-,124,,0,-,-
10606103,COMPLETED,Cooking Fat & Oil,KNCO0202,,,1,25200,24000,24000,25200,62450,62450,-,-,-,-,0,CASH,-,-,0,₦,,,4887742,1048159,,11997.37,2022-01-13T09:59:03.000Z,2022-01-13T09:58:35.000Z,2022-01-13T15:00:00.000Z,,,,,,0,-,124,,0,-,-
10606103,COMPLETED,Cooking Fat & Oil,KNCO0101,,,1,26050,24800,24800,26050,62450,62450,-,-,-,-,0,CASH,-,-,0,₦,,,4887742,1048159,,11997.37,2022-01-13T09:59:03.000Z,2022-01-13T09:58:35.000Z,2022-01-13T15:00:00.000Z,,,,,,0,-,124,,0,-,-
10606007,COMPLETED,Cooking Fat & Oil,KNCO0101,,,1,26050,24800,24800,26050,32750,32750,-,-,-,-,0,CASH,-,-,0,₦,,,4840044,1048159,,11996.39,2022-01-13T09:50:45.000Z,2022-01-13T09:50:17.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,65,,0,-,-
10606007,COMPLETED,Noodles & Spaghetti,KNNO1101,,,1,6700,6450,6450,6700,32750,32750,-,-,-,-,0,CASH,-,-,0,₦,,,4840044,1048159,,11996.39,2022-01-13T09:50:45.000Z,2022-01-13T09:50:17.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,65,,0,-,-
10605918,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20450,20450,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4639574,1048159,,11996.24,2022-01-13T09:43:31.000Z,2022-01-13T09:43:03.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,41,,0,-,-
10605875,COMPLETED,Flour & Sugar,KNFS0001,,,20,20850,20450,409000,417000,417000,417000,-,-,-,-,0,CASH,-,-,0,₦,,,4346638,1048159,,11995.81,2022-01-13T09:40:12.000Z,2022-01-13T09:40:53.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,834,,0,-,-
10605849,COMPLETED,Flour & Sugar,KNFS0201,,,1,20950,20500,20500,20950,20950,20950,-,-,-,-,0,CASH,-,-,0,₦,,,4487777,1048159,,12001,2022-01-13T09:38:26.000Z,2022-01-13T09:37:59.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,41,,0,-,-
10605819,COMPLETED,Flour & Sugar,KNFS0201,,,1,20950,20500,20500,20950,20950,20950,-,-,-,-,0,CASH,-,-,0,₦,,,4081298,1048159,,11987.25,2022-01-13T09:35:22.000Z,2022-01-13T09:33:22.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,41,,0,-,-
10605795,COMPLETED,Flour & Sugar,KNFS0001,,,2,20850,20450,40900,41700,41700,41700,-,-,-,-,0,CASH,-,-,0,₦,,,4572868,1048159,,11996.03,2022-01-13T09:32:46.000Z,2022-01-13T09:30:45.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,83,,0,-,-
10605298,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20450,20450,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4123895,1048159,,11996.55,2022-01-13T08:54:02.000Z,2022-01-13T08:53:35.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,41,,0,-,-
10605057,COMPLETED,Flour & Sugar,KNFS0201,,,1,20950,20500,20500,20950,43950,43950,-,-,-,-,0,CASH,-,-,0,₦,,,4425055,1048159,,11994.2,2022-01-13T08:37:22.000Z,2022-01-13T08:36:54.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,87,,0,-,-
10605057,COMPLETED,Flour & Sugar,KNFS1101,,,1,23000,21900,21900,23000,43950,43950,-,-,-,-,0,CASH,-,-,0,₦,,,4425055,1048159,,11994.2,2022-01-13T08:37:22.000Z,2022-01-13T08:36:54.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,87,,0,-,-
10604896,COMPLETED,Flour & Sugar,KNFS0001,,,10,20850,20450,204500,208500,208500,208500,-,-,-,-,0,CASH,-,-,0,₦,,,4645484,1048159,,11995.48,2022-01-13T08:24:08.000Z,2022-01-13T08:24:53.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,417,,0,-,-
10604894,CANCELLED,Flour & Sugar,KNFS0201,,,1,21500,20650,20650,21500,21500,21500,-,-,-,-,0,CASH,-,-,0,₦,,,4487777,1048159,,12001,2022-01-13T08:24:00.000Z,2022-01-13T08:24:45.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,-,,0,-,-
10604878,COMPLETED,Salt & Seasoning,KNSS0101,,,1,4950,4500,4500,4950,27950,27950,-,-,-,-,0,CASH,-,-,0,₦,,,4465361,1048159,,11992.61,2022-01-13T08:22:03.000Z,2022-01-13T08:20:03.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,55,,0,-,-
10604878,COMPLETED,Flour & Sugar,KNFS1101,,,1,23000,21900,21900,23000,27950,27950,-,-,-,-,0,CASH,-,-,0,₦,,,4465361,1048159,,11992.61,2022-01-13T08:22:03.000Z,2022-01-13T08:20:03.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,55,,0,-,-
10604717,COMPLETED,Flour & Sugar,KNFS0001,,,2,20850,20450,40900,41700,41700,41700,-,-,-,-,0,CASH,-,-,0,₦,,,4417949,1048159,,11996.04,2022-01-13T08:10:04.000Z,2022-01-13T08:10:46.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,83,,0,-,-
10604493,CANCELLED,Flour & Sugar,KNFS0001,,,5,20850,20450,102250,104250,104250,104250,-,-,-,-,0,CASH,-,-,0,₦,,,4302540,1048159,,11997.31,2022-01-13T07:50:54.000Z,2022-01-13T07:50:26.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,-,,0,-,-
10603787,CANCELLED,Flour & Sugar,KNFS0201,,,1,21500,20650,20650,21500,21500,21500,-,-,-,-,0,CASH,-,-,0,₦,,,4081298,1048159,,11996.35,2022-01-13T06:42:33.000Z,2022-01-13T06:43:14.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,-,,0,-,-
10603768,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20450,20450,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4199326,1048159,,11995.2,2022-01-13T06:40:08.000Z,2022-01-13T06:40:49.000Z,2022-01-13T07:00:00.000Z,,,,,,0,-,41,,0,-,-
10603746,CANCELLED,Flour & Sugar,KNFS0001,,,4,20850,20450,81800,83400,83400,83400,-,-,-,-,0,CASH,-,-,0,₦,,,4198125,1048159,,11995.31,2022-01-13T06:37:22.000Z,2022-01-13T06:36:54.000Z,2022-01-13T07:00:00.000Z,,,,,,0,-,-,,0,-,-
10603720,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20450,20450,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4512373,1048159,,11996.36,2022-01-13T06:34:24.000Z,2022-01-13T06:32:24.000Z,2022-01-13T07:00:00.000Z,,,,,,0,-,41,,0,-,-
10598758,COMPLETED,Flour & Sugar,KNFS0001,,,20,20850,20450,409000,417000,407000,417000,-,-,-,-,0,CASH,-,-,0,₦,,,4143220,1048159,,11995.87,2022-01-12T21:16:28.000Z,2022-01-12T21:16:01.000Z,2022-01-13T11:00:00.000Z,,,,,,0,2000,834,,0,-,-
10598678,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20450,20450,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4550429,1048159,,11994.94,2022-01-12T21:09:07.000Z,2022-01-12T21:07:07.000Z,2022-01-13T07:00:00.000Z,,,,,,0,-,41,,0,-,-
10598640,COMPLETED,Flour & Sugar,KNFS0001,,,3,20850,20450,61350,62550,62550,62550,-,-,-,-,0,CASH,-,-,0,₦,,,4154054,1048159,,11994.94,2022-01-12T21:06:25.000Z,2022-01-12T21:07:11.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,125,,0,-,-
10598625,CANCELLED,Flour & Sugar,KNFS0001,,,2,20850,20450,40900,41700,41700,41700,-,-,-,-,0,CASH,-,-,0,₦,,,4550429,1048159,,11994.94,2022-01-12T21:04:54.000Z,2022-01-12T21:02:54.000Z,2022-01-13T07:00:00.000Z,,,,,,0,-,-,,0,-,-
10598599,COMPLETED,Flour & Sugar,KNFS0001,,,2,20850,20450,40900,41700,41700,41700,-,-,-,-,0,CASH,-,-,0,₦,,,4424173,1048159,,11995.22,2022-01-12T21:02:56.000Z,2022-01-12T21:03:39.000Z,2022-01-13T11:00:00.000Z,,,,,,0,-,83,,0,-,-
10597074,COMPLETED,Flour & Sugar,KNFS0001,,,4,20850,20450,81800,83400,83400,83400,-,-,-,-,0,CASH,-,-,0,₦,,,4260184,1048159,,11994.24,2022-01-12T19:14:24.000Z,2022-01-12T19:15:09.000Z,2022-01-13T07:00:00.000Z,,,,,,0,-,166,,0,-,-
10595961,COMPLETED,Flour & Sugar,KNFS0001,,,20,20850,20450,409000,417000,417000,417000,-,-,-,-,0,CASH,-,-,0,₦,,,4234085,1048159,,11996.09,2022-01-12T18:08:30.000Z,2022-01-12T18:09:12.000Z,2022-01-13T07:00:00.000Z,,,,,,0,-,834,,0,-,-
10593899,COMPLETED,Flour & Sugar,KNFS0201,,,32,21500,20650,660800,688000,672000,688000,-,-,-,-,0,CASH,-,-,0,₦,,,4505688,1048159,,11993.36,2022-01-12T16:20:03.000Z,2022-01-12T16:18:03.000Z,2022-01-12T19:00:00.000Z,,,,,,0,3200,1376,,0,-,-
10590282,COMPLETED,Rice & Cereals,KNRC0701,,,1,62000,59000,59000,62000,63850,66350,-,-,-,-,0,CASH,-,-,0,₦,,,4070616,1048159,null,11998.6,2022-01-12T13:05:40.000Z,2022-01-12T13:06:25.000Z,2022-01-12T15:00:00.000Z,,,,,,0,500,132,,0,-,-
10590282,COMPLETED,Packaging,KNPT0120,,,3,1450,1300,3900,4350,63850,66350,-,-,-,-,0,CASH,-,-,0,₦,,,4070616,1048159,null,11998.6,2022-01-12T13:05:40.000Z,2022-01-12T13:06:25.000Z,2022-01-12T15:00:00.000Z,,,,,,0,500,132,,0,-,-
10588823,COMPLETED,Flour & Sugar,KNFS0001,,,5,20850,20450,102250,104250,104250,104250,-,-,-,-,0,CASH,-,-,0,₦,,,4487679,1048159,,11994.94,2022-01-12T11:19:20.000Z,2022-01-12T11:17:20.000Z,2022-01-12T15:00:00.000Z,,,,,,0,-,208,,0,-,-
10587900,CANCELLED,Rice & Cereals,KNRC0701,,,1,62000,59000,59000,62000,66350,66350,-,-,-,-,0,CASH,-,-,0,₦,,,4070616,1048159,null,11998.6,2022-01-12T09:58:32.000Z,2022-01-12T09:58:06.000Z,2022-01-12T15:00:00.000Z,,,,,,0,-,-,,0,-,-
10587900,CANCELLED,Packaging,KNPT0120,,,3,1450,1300,3900,4350,66350,66350,-,-,-,-,0,CASH,-,-,0,₦,,,4070616,1048159,null,11998.6,2022-01-12T09:58:32.000Z,2022-01-12T09:58:06.000Z,2022-01-12T15:00:00.000Z,,,,,,0,-,-,,0,-,-
10587885,COMPLETED,Flour & Sugar,KNFS0001,,,6,20850,20450,122700,125100,125100,125100,-,-,-,-,0,CASH,-,-,0,₦,,,4301584,1048159,null,11995.26,2022-01-12T09:57:09.000Z,2022-01-12T09:56:44.000Z,2022-01-12T11:00:00.000Z,,,,,,0,-,250,,0,-,-
10587675,COMPLETED,Flour & Sugar,KNFS1101,,,1,23000,21900,21900,23000,20500,23000,-,-,-,-,0,CASH,-,-,0,₦,,,4417949,1048159,,11996.04,2022-01-12T09:39:32.000Z,2022-01-12T09:39:07.000Z,2022-01-12T11:00:00.000Z,,,,,,0,500,46,,0,-,-
10587556,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20450,20450,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4123895,1048159,,11996.55,2022-01-12T09:27:57.000Z,2022-01-12T09:25:57.000Z,2022-01-12T11:00:00.000Z,,,,,,0,-,41,,0,-,-
10587551,COMPLETED,Flour & Sugar,KNFS0001,,,2,20850,20450,40900,41700,41700,41700,-,-,-,-,0,CASH,-,-,0,₦,,,4572868,1048159,,11996.03,2022-01-12T09:27:46.000Z,2022-01-12T09:25:46.000Z,2022-01-12T11:00:00.000Z,,,,,,0,-,83,,0,-,-
10587356,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20450,20450,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4512373,1048159,,11996.36,2022-01-12T09:12:15.000Z,2022-01-12T09:12:57.000Z,2022-01-12T11:00:00.000Z,,,,,,0,-,41,,0,-,-
10587305,COMPLETED,Flour & Sugar,KNFS0001,,,3,20850,20450,61350,62550,62550,62550,-,-,-,-,0,CASH,-,-,0,₦,,,4417949,1048159,,11996.04,2022-01-12T09:08:27.000Z,2022-01-12T09:06:27.000Z,2022-01-12T11:00:00.000Z,,,,,,0,-,125,,0,-,-
10586599,COMPLETED,Flour & Sugar,KNFS0001,,,10,20850,20450,204500,208500,208500,208500,-,-,-,-,0,CASH,-,-,0,₦,,,4424303,1048159,,11996.01,2022-01-12T08:10:44.000Z,2022-01-12T08:10:19.000Z,2022-01-12T11:00:00.000Z,,,,,,0,-,417,,0,-,-
10586534,COMPLETED,Flour & Sugar,KNFS0001,,,10,20850,20450,204500,208500,208500,208500,-,-,-,-,0,CASH,-,-,0,₦,,,4489331,1048159,,11994.66,2022-01-12T08:06:28.000Z,2022-01-12T08:07:14.000Z,2022-01-12T11:00:00.000Z,,,,,,0,-,417,,0,-,-
10585860,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20450,20450,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4079018,1048159,,11994.94,2022-01-12T07:04:20.000Z,2022-01-12T07:05:01.000Z,2022-01-12T11:00:00.000Z,,,,,,0,-,41,,0,-,-
10585847,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20450,20450,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4550429,1048159,,11994.94,2022-01-12T07:02:45.000Z,2022-01-12T07:03:26.000Z,2022-01-12T11:00:00.000Z,,,,,,0,-,41,,0,-,-
10585716,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20450,20450,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4512373,1048159,,11996.36,2022-01-12T06:47:20.000Z,2022-01-12T06:48:01.000Z,2022-01-12T07:00:00.000Z,,,,,,0,-,41,,0,-,-
10582752,COMPLETED,Cooking Fat & Oil,KNCO0101,,,1,26050,24800,24800,26050,25550,26050,-,-,-,-,0,CASH,-,-,0,₦,,,4688725,1048159,null,11993.37,2022-01-11T23:52:31.000Z,2022-01-11T23:53:16.000Z,2022-01-12T11:00:00.000Z,,,,,,0,100,52,,0,-,-
10581003,CANCELLED,Flour & Sugar,KNFS0001,,,4,20850,20450,81800,83400,78400,83400,-,-,-,-,0,CASH,-,-,0,₦,,,4417949,1048159,,11996.04,2022-01-11T21:10:21.000Z,2022-01-11T21:09:57.000Z,2022-01-12T11:00:00.000Z,,,,,,0,1000,-,,0,-,-
10580973,COMPLETED,Flour & Sugar,KNFS0001,,,5,20850,20450,102250,104250,98250,104250,-,-,-,-,0,CASH,-,-,0,₦,,,4198125,1048159,,11995.31,2022-01-11T21:06:56.000Z,2022-01-11T21:07:37.000Z,2022-01-12T07:00:00.000Z,,,,,,0,1200,208,,0,-,-
10580952,COMPLETED,Flour & Sugar,KNFS0001,,,10,20850,20450,204500,208500,208500,208500,-,-,-,-,0,CASH,-,-,0,₦,,,4878230,1048159,,11995.11,2022-01-11T21:04:51.000Z,2022-01-11T21:04:26.000Z,2022-01-12T07:00:00.000Z,,,,,,0,-,417,,0,-,-
10580652,COMPLETED,Rice & Cereals,KNRC0201,,,1,28350,27000,27000,28350,166535,170650,-,-,-,-,0,CASH,-,-,0,₦,,,4416878,1048159,,11997.67,2022-01-11T20:39:43.000Z,2022-01-11T20:40:24.000Z,2022-01-12T07:00:00.000Z,,,,,,0,823,341,,0,-,-
10580652,COMPLETED,Rice & Cereals,KNRC0701,,,1,62000,59000,59000,62000,166535,170650,-,-,-,-,0,CASH,-,-,0,₦,,,4416878,1048159,,11997.67,2022-01-11T20:39:43.000Z,2022-01-11T20:40:24.000Z,2022-01-12T07:00:00.000Z,,,,,,0,823,341,,0,-,-
10580652,COMPLETED,Salt & Seasoning,KNSS1104,,,1,16950,15400,15400,16950,166535,170650,-,-,-,-,0,CASH,-,-,0,₦,,,4416878,1048159,,11997.67,2022-01-11T20:39:43.000Z,2022-01-11T20:40:24.000Z,2022-01-12T07:00:00.000Z,,,,,,0,823,341,,0,-,-
10580652,COMPLETED,Salt & Seasoning,KNSS0802,,,2,2700,2450,4900,5400,166535,170650,-,-,-,-,0,CASH,-,-,0,₦,,,4416878,1048159,,11997.67,2022-01-11T20:39:43.000Z,2022-01-11T20:40:24.000Z,2022-01-12T07:00:00.000Z,,,,,,0,823,341,,0,-,-
10580652,COMPLETED,Cooking Fat & Oil,KNCO0101,,,1,26050,24800,24800,26050,166535,170650,-,-,-,-,0,CASH,-,-,0,₦,,,4416878,1048159,,11997.67,2022-01-11T20:39:43.000Z,2022-01-11T20:40:24.000Z,2022-01-12T07:00:00.000Z,,,,,,0,823,341,,0,-,-
10580652,COMPLETED,Cooking Fat & Oil,KNCO0202,,,1,25200,24000,24000,25200,166535,170650,-,-,-,-,0,CASH,-,-,0,₦,,,4416878,1048159,,11997.67,2022-01-11T20:39:43.000Z,2022-01-11T20:40:24.000Z,2022-01-12T07:00:00.000Z,,,,,,0,823,341,,0,-,-
10580652,COMPLETED,Noodles & Spaghetti,KNNO1101,,,1,6700,6450,6450,6700,166535,170650,-,-,-,-,0,CASH,-,-,0,₦,,,4416878,1048159,,11997.67,2022-01-11T20:39:43.000Z,2022-01-11T20:40:24.000Z,2022-01-12T07:00:00.000Z,,,,,,0,823,341,,0,-,-
10579940,COMPLETED,Flour & Sugar,KNFS0001,,,2,20850,20450,40900,41700,41700,41700,-,-,-,-,0,CASH,-,-,0,₦,,,4424173,1048159,,11995.22,2022-01-11T19:43:50.000Z,2022-01-11T19:43:25.000Z,2022-01-12T11:00:00.000Z,,,,,,0,-,83,,0,-,-
10579890,COMPLETED,Flour & Sugar,KNFS0001,,,3,20850,20450,61350,62550,62550,62550,-,-,-,-,0,CASH,-,-,0,₦,,,4154054,1048159,,11994.94,2022-01-11T19:41:02.000Z,2022-01-11T19:41:44.000Z,2022-01-12T11:00:00.000Z,,,,,,0,-,125,,0,-,-
10577573,COMPLETED,Rice & Cereals,KNRC1002,,,2,26750,25500,51000,53500,79550,79550,-,-,-,-,0,CASH,-,-,0,₦,,,4841888,1048159,,11997.37,2022-01-11T17:29:57.000Z,2022-01-11T17:30:42.000Z,2022-01-12T11:00:00.000Z,,,,,,0,-,159,,0,-,-
10577573,COMPLETED,Cooking Fat & Oil,KNCO0101,,,1,26050,24800,24800,26050,79550,79550,-,-,-,-,0,CASH,-,-,0,₦,,,4841888,1048159,,11997.37,2022-01-11T17:29:57.000Z,2022-01-11T17:30:42.000Z,2022-01-12T11:00:00.000Z,,,,,,0,-,159,,0,-,-
10573723,COMPLETED,Flour & Sugar,KNFS0001,,,1,20850,20450,20450,20850,20850,20850,-,-,-,-,0,CASH,-,-,0,₦,,,4568447,1048159,,11995.71,2022-01-11T14:07:05.000Z,2022-01-11T14:07:50.000Z,2022-01-12T07:00:00.000Z,,,,,,0,-,41,,0,-,-
10573686,COMPLETED,Flour & Sugar,KNFS0001,,,10,20850,20450,204500,208500,208500,208500,-,-,-,-,0,CASH,-,-,0,₦,,,4424303,1048159,,11996.01,2022-01-11T14:05:01.000Z,2022-01-11T14:05:46.000Z,2022-01-12T07:00:00.000Z,,,,,,0,-,417,,0,-,-
10573605,COMPLETED,Flour & Sugar,KNFS0001,,,10,20850,20450,204500,208500,208500,208500,-,-,-,-,0,CASH,-,-,0,₦,,,4234085,1048159,,11996.09,2022-01-11T14:01:05.000Z,2022-01-11T14:01:50.000Z,2022-01-12T07:00:00.000Z,,,,,,0,-,417,,0,-,-
10571264,COMPLETED,Beer & Bitters,KNAB0001,,,1,3850,3490,3490,3850,13100,13100,-,-,-,-,0,CASH,-,-,0,₦,,,4876172,1048159,,11991.37,2022-01-11T11:22:55.000Z,2022-01-11T11:22:31.000Z,2022-01-11T15:00:00.000Z,,,,,,0,-,26,,0,-,-
10571264,COMPLETED,Beer & Bitters,KNAB0002,,,1,4250,3830,3830,4250,13100,13100,-,-,-,-,0,CASH,-,-,0,₦,,,4876172,1048159,,11991.37,2022-01-11T11:22:55.000Z,2022-01-11T11:22:31.000Z,2022-01-11T15:00:00.000Z,,,,,,0,-,26,,0,-,-
10571264,COMPLETED,Beer & Bitters,KNAB0003,,,1,5000,4530,4530,5000,13100,13100,-,-,-,-,0,CASH,-,-,0,₦,,,4876172,1048159,,11991.37,2022-01-11T11:22:55.000Z,2022-01-11T11:22:31.000Z,2022-01-11T15:00:00.000Z,,,,,,0,-,26,,0,-,-
10571250,CANCELLED,Vegetables,KNVG0001,,,1,1150,1110,1110,1150,28850,28850,-,-,-,-,0,CASH,-,-,0,₦,,,4876172,1048159,,11991.37,2022-01-11T11:21:47.000Z,2022-01-11T11:21:23.000Z,2022-01-11T15:00:00.000Z,,,,,,0,-,-,,0,-,-
10571250,CANCELLED,Vegetables,KNVG0002,,,1,18450,17575,17575,18450,28850,28850,-,-,-,-,0,CASH,-,-,0,₦,,,4876172,1048159,,11991.37,2022-01-11T11:21:47.000Z,2022-01-11T11:21:23.000Z,2022-01-11T15:00:00.000Z,,,,,,0,-,-,,0,-,-
10571250,CANCELLED,Vegetables,KNVG0003,,,1,9250,8780,8780,9250,28850,28850,-,-,-,-,0,CASH,-,-,0,₦,,,4876172,1048159,,11991.37,2022-01-11T11:21:47.000Z,2022-01-11T11:21:23.000Z,2022-01-11T15:00:00.000Z,,,,,,0,-,-,,0,-,-
10570335,COMPLETED,Rice & Cereals,KNRC0201,,,2,28350,27000,54000,56700,88900,93900,-,-,-,-,0,CASH,-,-,0,₦,,,4070616,1048159,,11998.6,2022-01-11T10:09:30.000Z,2022-01-11T10:09:06.000Z,2022-01-11T11:00:00.000Z,,,,,,0,1000,187,,0,-,-
10570335,COMPLETED,Salt & Seasoning,KNSS0801,,,1,14850,13500,13500,14850,88900,93900,-,-,-,-,0,CASH,-,-,0,₦,,,4070616,1048159,,11998.6,2022-01-11T10:09:30.000Z,2022-01-11T10:09:06.000Z,2022-01-11T11:00:00.000Z,,,,,,0,1000,187,,0,-,-
10570335,COMPLETED,Salt & Seasoning,KNSS1901,,,1,12100,11000,11000,12100,88900,93900,-,-,-,-,0,CASH,-,-,0,₦,,,4070616,1048159,,11998.6,2022-01-11T10:09:30.000Z,2022-01-11T10:09:06.000Z,2022-01-11T11:00:00.000Z,,,,,,0,1000,187,,0,-,-
10570335,COMPLETED,Noodles & Spaghetti,KNNO1101,,,1,6700,6450,6450,6700,88900,93900,-,-,-,-,0,CASH,-,-,0,₦,,,4070616,1048159,,11998.6,2022-01-11T10:09:30.000Z,2022-01-11T10:09:06.000Z,2022-01-11T11:00:00.000Z,,,,,,0,1000,187,,0,-,-
10570335,COMPLETED,Salt & Seasoning,KNSS0001,,,1,3550,3200,3200,3550,88900,93900,-,-,-,-,0,CASH,-,-,0,₦,,,4070616,1048159,,11998.6,2022-01-11T10:09:30.000Z,2022-01-11T10:09:06.000Z,2022-01-11T11:00:00.000Z,,,,,,0,1000,187,,0,-,-
10570096,CANCELLED,Noodles & Spaghetti,KNNO1101,,,2,6700,6450,12900,13400,13400,13400,-,-,-,-,0,CASH,-,-,0,₦,,,4406763,1048159,,11995.19,2022-01-11T09:50:35.000Z,2022-01-11T09:51:20.000Z,2022-01-11T11:00:00.000Z,,,,,,0,-,-,,0,-,-
10569812,COMPLETED,Flour & Sugar,KNFS0001,,,4,20850,20450,81800,83400,83400,83400,-,-,-,-,0,CASH,-,-,0,₦,,,4512373,1048159,,11996.36,2022-01-11T09:23:45.000Z,2022-01-11T09:23:21.000Z,2022-01-11T11:00:00.000Z,,,,,,0,-,166,,0,-,-
