Task_ID,Order_ID,Relationship,Team_Name,Task_Type,Notes,Agent_ID,Distance(m),Total_Time_Taken(min),Task_Status,Ref_Images,Rating,Review,Latitude,Longitude,Tags,Promo_Applied,Custom_Template_ID,Task_Details_QTY,Task_Details_AMOUNT,Special_Instructions,Tip,Delivery_Charges,Discount,Subtotal,Payment_Type,Task_Category,Earning,Pricing
304909955,"YR-8345473,0",3.05E+29,Default Team,Delivery,,1106729,6526,31.3,Completed,-,0,-,6.5278176,3.369006,,-,Order_Details,1,₦ 4250.00,-,₦ 0.00,₦ 0.00,₦ 0.00,8350,CASH,-,-,-
304880071,"YR-8342716,0",3.05E+29,Default Team,Delivery,,1106729,4871,28.02,Completed,-,0,-,6.544567,3.4053738,,-,Order_Details,5,₦ 99000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,99000,CASH,-,-,-
304879414,"YR-8342644,0",3.05E+29,Default Team,Delivery,,1106729,5965,43.55,Completed,-,0,-,6.5536278,3.4006205,,-,Order_Details,5,₦ 99000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,99000,CASH,-,-,-
304878892,"YR-8342575,0",3.05E+29,Default Team,Delivery,,1106729,1736,39.48,Completed,-,0,-,6.5367204,3.3906421,,-,Order_Details,1,₦ 5100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,5100,CASH,-,-,-
304877701,"YR-8342404,0",3.05E+29,Default Team,Delivery,,1106729,-,0,Completed,-,0,-,6.5338761,3.3836215,,-,Order_Details,1,₦ 4000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,4000,CASH,-,-,-
304873783,"YR-8342087,0",3.05E+29,Default Team,Delivery,,1106729,4566,73.67,Completed,-,0,-,6.5247793,3.3789508,,-,Order_Details,1,₦ 13000.00,-,-,-,-,-,-,-,-,-
304873783,"YR-8342087,0",3.05E+29,Default Team,Delivery,,1106729,4566,73.67,Completed,-,0,-,6.5247793,3.3789508,,-,Order_Details,1,₦ 4600.00,-,-,-,-,-,-,-,-,-
304873783,"YR-8342087,0",3.05E+29,Default Team,Delivery,,1106729,4566,73.67,Completed,-,0,-,6.5247793,3.3789508,,-,Order_Details,2,₦ 6600.00,-,₦ 0.00,₦ 0.00,₦ 0.00,24200,CASH,-,-,-
304871071,"YR-8341810,0",3.05E+29,Default Team,Delivery,,1106729,5579,89.6,Completed,-,0,-,6.6315101,3.3884346,,-,Order_Details,1,₦ 19500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,19500,CASH,-,-,-
304865875,"YR-8341375,0",3.05E+29,Default Team,Delivery,,1106729,5330,49.17,Completed,-,0,-,6.6392467,3.3416622,,-,Order_Details,1,₦ 26000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,26000,CASH,-,-,-
304865470,"YR-8341324,0",3.05E+29,Default Team,Delivery,,1106729,7535,87.57,Completed,-,0,-,6.5327716,3.3897422,,-,Order_Details,1,₦ 4600.00,-,-,-,-,-,-,-,-,-
304865470,"YR-8341324,0",3.05E+29,Default Team,Delivery,,1106729,7535,87.57,Completed,-,0,-,6.5327716,3.3897422,,-,Order_Details,1,₦ 5600.00,-,₦ 0.00,₦ 0.00,₦ 0.00,10200,CASH,-,-,-
304863616,"YR-8341183,0",3.05E+29,Default Team,Delivery,,1106729,6983,61.13,Completed,-,0,-,6.5240683,3.3896073,,-,Order_Details,1,₦ 11500.00,-,-,-,-,-,-,-,-,-
304863616,"YR-8341183,0",3.05E+29,Default Team,Delivery,,1106729,6983,61.13,Completed,-,0,-,6.5240683,3.3896073,,-,Order_Details,1,₦ 5700.00,-,₦ 0.00,₦ 0.00,₦ 0.00,17200,CASH,-,-,-
304856692,"YR-8340556,0",3.05E+29,Default Team,Delivery,,1106729,-,0,Completed,-,0,-,6.547808,3.4059761,,-,Order_Details,5,₦ 97500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,97500,CASH,-,-,-
304856319,"YR-8340519,0",3.05E+29,Default Team,Delivery,,1106729,-,0,Cancelled,-,0,-,6.5443592,3.4033154,,-,Order_Details,5,₦ 97500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,97500,CASH,-,-,-
304854337,"YR-8340360,0",3.05E+29,Default Team,Delivery,,1106729,226,7.53,Completed,-,0,-,6.548959,3.3931939,,-,Order_Details,2,₦ 5400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,5400,CASH,-,-,-
304834611,"YR-8338793,0",3.05E+29,Default Team,Delivery,,1106729,-,0,Completed,-,0,-,6.5398359,3.394087,,-,Order_Details,2,₦ 3900.00,-,₦ 0.00,₦ 0.00,₦ 0.00,3900,CASH,-,-,-
304833167,"YR-8338667,0",3.05E+29,Default Team,Delivery,,1106729,-,0,Completed,-,0,-,6.5468731,3.3958759,,-,Order_Details,2,₦ 11400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,11400,CASH,-,-,-
304832572,"YR-8338628,0",3.05E+29,Default Team,Delivery,,1106729,-,0,Completed,-,0,-,6.5450265,3.3762682,,-,Order_Details,3,₦ 58500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,58500,CASH,-,-,-
304828752,"YR-8338347,0",3.05E+29,Default Team,Delivery,,1106729,-,0,Completed,-,0,-,6.5437772,3.3855744,,-,Order_Details,1,₦ 21200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,21200,CASH,-,-,-
304824978,"YR-8338026,0",3.05E+29,Default Team,Delivery,,1106729,-,0,Completed,-,0,-,6.5503584,3.3997836,,-,Order_Details,6,₦ 117000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,117000,CASH,-,-,-
304817515,"YR-8337379,0",3.05E+29,Default Team,Delivery,,1106729,-,0,Completed,-,0,-,6.5503584,3.3997836,,-,Order_Details,1,₦ 2300.00,-,-,-,-,-,-,-,-,-
304817515,"YR-8337379,0",3.05E+29,Default Team,Delivery,,1106729,-,0,Completed,-,0,-,6.5503584,3.3997836,,-,Order_Details,1,₦ 4600.00,-,₦ 0.00,₦ 0.00,₦ 0.00,6900,CASH,-,-,-
304600342,"YR-8309600,0",3.05E+29,Default Team,Delivery,,1106729,5667,24.85,Completed,-,0,-,6.538122,3.3845079,,-,Order_Details,1,₦ 5700.00,-,-,-,-,-,-,-,-,-
304600342,"YR-8309600,0",3.05E+29,Default Team,Delivery,,1106729,5667,24.85,Completed,-,0,-,6.538122,3.3845079,,-,Order_Details,1,₦ 1600.00,-,₦ 0.00,₦ 0.00,₦ 0.00,7300,CASH,-,-,-
304594841,"YR-8308814,0",3.05E+29,Default Team,Delivery,,1115369,-,0,Completed,-,0,-,6.4858232,3.3834103,,-,Order_Details,7,₦ 136500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,136500,CASH,-,-,-
304593101,"YR-8308585,0",3.05E+29,Default Team,Delivery,,1106729,1054,13.32,Completed,-,0,-,6.5240683,3.3896073,,-,Order_Details,2,₦ 11400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,11400,CASH,-,-,-
304582965,"YR-8307288,0",3.05E+29,Default Team,Delivery,,1106729,36803,196.13,Completed,-,0,-,6.5349339,3.3911614,,-,Order_Details,1,₦ 1400.00,-,-,-,-,-,-,-,-,-
304582965,"YR-8307288,0",3.05E+29,Default Team,Delivery,,1106729,36803,196.13,Completed,-,0,-,6.5349339,3.3911614,,-,Order_Details,2,₦ 2600.00,-,-,-,-,-,-,-,-,-
304582965,"YR-8307288,0",3.05E+29,Default Team,Delivery,,1106729,36803,196.13,Completed,-,0,-,6.5349339,3.3911614,,-,Order_Details,1,₦ 1000.00,-,-,-,-,-,-,-,-,-
304582965,"YR-8307288,0",3.05E+29,Default Team,Delivery,,1106729,36803,196.13,Completed,-,0,-,6.5349339,3.3911614,,-,Order_Details,1,₦ 1100.00,-,-,-,-,-,-,-,-,-
304582965,"YR-8307288,0",3.05E+29,Default Team,Delivery,,1106729,36803,196.13,Completed,-,0,-,6.5349339,3.3911614,,-,Order_Details,1,₦ 2400.00,-,-,-,-,-,-,-,-,-
304582965,"YR-8307288,0",3.05E+29,Default Team,Delivery,,1106729,36803,196.13,Completed,-,0,-,6.5349339,3.3911614,,-,Order_Details,1,₦ 1750.00,-,-,-,-,-,-,-,-,-
304582965,"YR-8307288,0",3.05E+29,Default Team,Delivery,,1106729,36803,196.13,Completed,-,0,-,6.5349339,3.3911614,,-,Order_Details,1,₦ 2400.00,-,-,-,-,-,-,-,-,-
304582965,"YR-8307288,0",3.05E+29,Default Team,Delivery,,1106729,36803,196.13,Completed,-,0,-,6.5349339,3.3911614,,-,Order_Details,2,₦ 2200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,14850,CASH,-,-,-
304577937,"YR-8306680,0",3.05E+29,Default Team,Delivery,,1115369,1883,19.9,Completed,-,0,-,6.5429988,3.3884335,,-,Order_Details,2,₦ 39000.00,-,-,-,-,-,-,-,-,-
304577937,"YR-8306680,0",3.05E+29,Default Team,Delivery,,1115369,1883,19.9,Completed,-,0,-,6.5429988,3.3884335,,-,Order_Details,1,₦ 21200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,60200,CASH,-,-,-
304573568,"YR-8306223,0",3.05E+29,Default Team,Delivery,,1106729,14838,115.2,Completed,-,0,-,6.4845065,3.3856065,,-,Order_Details,5,₦ 97500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,97500,CASH,-,-,-
304573180,"YR-8306165,0",3.05E+29,Default Team,Delivery,,1115369,1643,10.93,Completed,-,0,-,6.5338761,3.3836215,,-,Order_Details,1,₦ 11500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,11500,CASH,-,-,-
304573173,"YR-8306166,0",3.05E+29,Default Team,Delivery,,1115369,7004,51.88,Completed,-,0,-,6.5232659,3.38011,,-,Order_Details,1,₦ 5700.00,-,₦ 0.00,₦ 0.00,₦ 0.00,5700,CASH,-,-,-
304573020,"YR-8306145,0",3.05E+29,Default Team,Delivery,,1106729,4094,22.15,Completed,-,0,-,6.5398359,3.394087,,-,Order_Details,1,₦ 3300.00,-,-,-,-,-,-,-,-,-
304573020,"YR-8306145,0",3.05E+29,Default Team,Delivery,,1106729,4094,22.15,Completed,-,0,-,6.5398359,3.394087,,-,Order_Details,1,₦ 4500.00,-,-,-,-,-,-,-,-,-
304573020,"YR-8306145,0",3.05E+29,Default Team,Delivery,,1106729,4094,22.15,Completed,-,0,-,6.5398359,3.394087,,-,Order_Details,2,₦ 2800.00,-,-,-,-,-,-,-,-,-
304573020,"YR-8306145,0",3.05E+29,Default Team,Delivery,,1106729,4094,22.15,Completed,-,0,-,6.5398359,3.394087,,-,Order_Details,2,₦ 6000.00,-,-,-,-,-,-,-,-,-
304573020,"YR-8306145,0",3.05E+29,Default Team,Delivery,,1106729,4094,22.15,Completed,-,0,-,6.5398359,3.394087,,-,Order_Details,2,₦ 4600.00,-,₦ 0.00,₦ 0.00,₦ 0.00,21200,CASH,-,-,-
304571570,"YR-8305996,0",3.05E+29,Default Team,Delivery,,1115369,5394,43.42,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 83000.00,-,-,-,-,-,-,-,-,-
304571570,"YR-8305996,0",3.05E+29,Default Team,Delivery,,1115369,5394,43.42,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 26000.00,-,-,-,-,-,-,-,-,-
304571570,"YR-8305996,0",3.05E+29,Default Team,Delivery,,1115369,5394,43.42,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 10800.00,-,-,-,-,-,-,-,-,-
304571570,"YR-8305996,0",3.05E+29,Default Team,Delivery,,1115369,5394,43.42,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 9900.00,-,-,-,-,-,-,-,-,-
304571570,"YR-8305996,0",3.05E+29,Default Team,Delivery,,1115369,5394,43.42,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 26500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,156200,CASH,-,-,-
304568887,"YR-8305572,0",3.05E+29,Default Team,Delivery,,1106729,4104,23.17,Completed,-,0,-,6.5348636,3.3734041,,-,Order_Details,2,₦ 39000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,39000,CASH,-,-,-
304564678,"YR-8304982,0",3.05E+29,Default Team,Delivery,,1106729,-,0,Cancelled,-,0,-,6.5143085,3.3591261,,-,Order_Details,2,₦ 39000.00,-,-,-,-,-,-,-,-,-
304564678,"YR-8304982,0",3.05E+29,Default Team,Delivery,,1106729,-,0,Cancelled,-,0,-,6.5143085,3.3591261,,-,Order_Details,1,₦ 21200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,60200,CASH,-,-,-
304562740,"YR-8304748,0",3.05E+29,Default Team,Delivery,,1115369,20,3.15,Completed,-,0,-,6.5143085,3.3591261,,-,Order_Details,1,₦ 19500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,19500,CASH,-,-,-
304561504,"YR-8304625,0",3.05E+29,Default Team,Delivery,,1115369,2637,52.78,Completed,-,0,-,6.5145759,3.359594,,-,Order_Details,1,₦ 19500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,19500,CASH,-,-,-
304559812,"YR-8304399,0",3.05E+29,Default Team,Delivery,,1106729,304,26.08,Completed,-,0,-,6.5276062,3.368873,,-,Order_Details,1,₦ 5600.00,-,₦ 0.00,₦ 0.00,₦ 0.00,5600,CASH,-,-,-
304553142,"YR-8303582,0",3.05E+29,Default Team,Delivery,,1106729,4083,22.72,Completed,-,0,-,6.5381986,3.3941181,,-,Order_Details,1,₦ 9500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,9500,CASH,-,-,-
304538659,"YR-8301735,0",3.05E+29,Default Team,Delivery,,1115369,126,3.6,Completed,-,0,-,6.5338761,3.3836215,,-,Order_Details,10,₦ 195000.00,-,-,-,-,-,-,-,-,-
304538659,"YR-8301735,0",3.05E+29,Default Team,Delivery,,1115369,126,3.6,Completed,-,0,-,6.5338761,3.3836215,,-,Order_Details,2,₦ 42400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,237400,CASH,-,-,-
304525576,"YR-8300443,0",3.05E+29,Default Team,Delivery,,1106729,3764,36.45,Completed,-,0,-,6.5273562,3.3855428,,-,Order_Details,2,₦ 9200.00,-,-,-,-,-,-,-,-,-
304525576,"YR-8300443,0",3.05E+29,Default Team,Delivery,,1106729,3764,36.45,Completed,-,0,-,6.5273562,3.3855428,,-,Order_Details,1,₦ 5700.00,-,₦ 0.00,₦ 0.00,₦ 0.00,14900,CASH,-,-,-
304524627,"YR-8300358,0",3.05E+29,Default Team,Delivery,,1106729,268,1.4,Completed,-,0,-,6.5327716,3.3897422,,-,Order_Details,1,₦ 5600.00,-,₦ 0.00,₦ 0.00,₦ 0.00,5600,CASH,-,-,-
304524310,"YR-8300315,0",3.05E+29,Default Team,Delivery,,1106729,4171,35.78,Completed,-,0,-,6.5363476,3.3733248,,-,Order_Details,6,₦ 116400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,116400,CASH,-,-,-
304519511,"YR-8299924,0",3.05E+29,Default Team,Delivery,,1106729,2429,33.43,Completed,-,0,-,6.544567,3.4053738,,-,Order_Details,13,₦ 252200.00,-,-,-,-,-,-,-,-,-
304519511,"YR-8299924,0",3.05E+29,Default Team,Delivery,,1106729,2429,33.43,Completed,-,0,-,6.544567,3.4053738,,-,Order_Details,2,₦ 42400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,294600,CASH,-,-,-
304516616,"YR-8299658,0",3.05E+29,Default Team,Delivery,,1115369,-,0,Cancelled,-,0,-,6.544567,3.4053738,,-,Order_Details,13,₦ 252200.00,-,-,-,-,-,-,-,-,-
304516616,"YR-8299658,0",3.05E+29,Default Team,Delivery,,1115369,-,0,Cancelled,-,0,-,6.544567,3.4053738,,-,Order_Details,2,₦ 42400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,294600,CASH,-,-,-
304511527,"YR-8299251,0",3.05E+29,Default Team,Delivery,,1106729,28,0.23,Completed,-,0,-,6.5799445,3.4017984,,-,Order_Details,1,₦ 3300.00,-,₦ 0.00,₦ 0.00,₦ 0.00,3300,CASH,-,-,-
304502432,"YR-8298428,0",3.05E+29,Default Team,Delivery,,1106729,2145,22.1,Completed,-,0,-,6.5179527,3.3891871,,-,Order_Details,1,₦ 19400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,19400,CASH,-,-,-
304496468,"YR-8297733,0",3.04E+29,Default Team,Delivery,,1106729,9527,61.12,Completed,-,0,-,6.534025,3.374204,,-,Order_Details,1,₦ 23500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,23500,CASH,-,-,-
304470557,"YR-8295213,0",3.04E+29,Default Team,Delivery,I need 25kg short grain,1106729,10,0.4,Completed,-,0,-,6.5503584,3.3997836,,-,Order_Details,1,₦ 13000.00,-,-,-,-,-,-,-,-,-
304470557,"YR-8295213,0",3.04E+29,Default Team,Delivery,I need 25kg short grain,1106729,10,0.4,Completed,-,0,-,6.5503584,3.3997836,,-,Order_Details,1,₦ 4600.00,I need 25kg short grain,₦ 0.00,₦ 0.00,₦ 0.00,17600,CASH,-,-,-
304413750,"YR-8288289,0",3.04E+29,Default Team,Delivery,,1106729,4925,42.52,Completed,-,0,-,6.537399,3.3822637,,-,Order_Details,1,₦ 5700.00,-,-,-,-,-,-,-,-,-
304413750,"YR-8288289,0",3.04E+29,Default Team,Delivery,,1106729,4925,42.52,Completed,-,0,-,6.537399,3.3822637,,-,Order_Details,1,₦ 3300.00,-,₦ 0.00,₦ 0.00,₦ 0.00,9000,CASH,-,-,-
304412653,"YR-8288174,0",3.04E+29,Default Team,Delivery,,1106729,4856,41.68,Completed,-,0,-,6.5265453,3.3810066,,-,Order_Details,1,₦ 19400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,19400,CASH,-,-,-
304410380,"YR-8287902,0",3.04E+29,Default Team,Delivery,,1106729,1820,19.93,Completed,-,0,-,6.6315101,3.3884346,,-,Order_Details,1,₦ 19500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,19500,CASH,-,-,-
304404926,"YR-8287367,0",3.04E+29,Default Team,Delivery,,1115369,1579,94.25,Completed,-,0,-,6.5075039,3.3307497,,-,Order_Details,3,₦ 17100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,17100,CASH,-,-,-
304404509,"YR-8287339,0",3.04E+29,Default Team,Delivery,,1115369,1258,8.35,Completed,-,0,-,6.539349,3.3822283,,-,Order_Details,3,₦ 17100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,17100,CASH,-,-,-
304404076,"YR-8287291,0",3.04E+29,Default Team,Delivery,,1115369,652,5.97,Completed,-,0,-,6.5398359,3.394087,,-,Order_Details,1,₦ 2300.00,-,-,-,-,-,-,-,-,-
304404076,"YR-8287291,0",3.04E+29,Default Team,Delivery,,1115369,652,5.97,Completed,-,0,-,6.5398359,3.394087,,-,Order_Details,1,₦ 1400.00,-,-,-,-,-,-,-,-,-
304404076,"YR-8287291,0",3.04E+29,Default Team,Delivery,,1115369,652,5.97,Completed,-,0,-,6.5398359,3.394087,,-,Order_Details,1,₦ 3000.00,-,-,-,-,-,-,-,-,-
304404076,"YR-8287291,0",3.04E+29,Default Team,Delivery,,1115369,652,5.97,Completed,-,0,-,6.5398359,3.394087,,-,Order_Details,1,₦ 2400.00,-,-,-,-,-,-,-,-,-
304404076,"YR-8287291,0",3.04E+29,Default Team,Delivery,,1115369,652,5.97,Completed,-,0,-,6.5398359,3.394087,,-,Order_Details,1,₦ 1750.00,-,₦ 0.00,₦ 0.00,₦ 0.00,10850,CASH,-,-,-
304403896,"YR-8287271,0",3.04E+29,Default Team,Delivery,,1115369,1579,93.47,Completed,-,0,-,6.5349339,3.3911614,,-,Order_Details,1,₦ 2300.00,-,-,-,-,-,-,-,-,-
304403896,"YR-8287271,0",3.04E+29,Default Team,Delivery,,1115369,1579,93.47,Completed,-,0,-,6.5349339,3.3911614,,-,Order_Details,1,₦ 1000.00,-,-,-,-,-,-,-,-,-
304403896,"YR-8287271,0",3.04E+29,Default Team,Delivery,,1115369,1579,93.47,Completed,-,0,-,6.5349339,3.3911614,,-,Order_Details,2,₦ 2600.00,-,-,-,-,-,-,-,-,-
304403896,"YR-8287271,0",3.04E+29,Default Team,Delivery,,1115369,1579,93.47,Completed,-,0,-,6.5349339,3.3911614,,-,Order_Details,1,₦ 650.00,-,-,-,-,-,-,-,-,-
304403896,"YR-8287271,0",3.04E+29,Default Team,Delivery,,1115369,1579,93.47,Completed,-,0,-,6.5349339,3.3911614,,-,Order_Details,1,₦ 1750.00,-,-,-,-,-,-,-,-,-
304403896,"YR-8287271,0",3.04E+29,Default Team,Delivery,,1115369,1579,93.47,Completed,-,0,-,6.5349339,3.3911614,,-,Order_Details,1,₦ 2400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,10700,CASH,-,-,-
304403407,"YR-8287218,0",3.04E+29,Default Team,Delivery,,1115369,1579,92.78,Completed,-,0,-,6.5355645,3.390388,,-,Order_Details,1,₦ 3300.00,-,₦ 0.00,₦ 0.00,₦ 0.00,3300,CASH,-,-,-
304400146,"YR-8286891,0",3.04E+29,Default Team,Delivery,,1106729,4724,42.48,Completed,-,0,-,6.5331854,3.3947839,,-,Order_Details,1,₦ 19400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,19400,CASH,-,-,-
304399737,"YR-8286857,0",3.04E+29,Default Team,Delivery,,1106729,4094,40.75,Completed,-,0,-,6.5329099,3.3959879,,-,Order_Details,1,₦ 19400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,19400,CASH,-,-,-
304397460,"YR-8286625,0",3.04E+29,Default Team,Delivery,,1115369,2674,15.93,Completed,-,0,-,6.5397727,3.3932461,,-,Order_Details,1,₦ 3900.00,-,-,-,-,-,-,-,-,-
304397460,"YR-8286625,0",3.04E+29,Default Team,Delivery,,1115369,2674,15.93,Completed,-,0,-,6.5397727,3.3932461,,-,Order_Details,1,₦ 3100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,7000,CASH,-,-,-
304388198,"YR-8285760,0",3.04E+29,Default Team,Delivery,,1106729,616,12.72,Completed,-,0,-,6.5392794,3.3939207,,-,Order_Details,1,₦ 5700.00,-,-,-,-,-,-,-,-,-
304388198,"YR-8285760,0",3.04E+29,Default Team,Delivery,,1106729,616,12.72,Completed,-,0,-,6.5392794,3.3939207,,-,Order_Details,3,₦ 79500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,85200,CASH,-,-,-
304376075,"YR-8284441,0",3.04E+29,Default Team,Delivery,,1115369,5030,52.55,Completed,-,0,-,6.5251294,3.3853349,,-,Order_Details,3,₦ 17100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,17100,CASH,-,-,-
304374926,"YR-8284280,0",3.04E+29,Default Team,Delivery,,1115369,7451,43.93,Completed,-,0,-,6.5180116,3.3982857,,-,Order_Details,4,₦ 12000.00,-,-,-,-,-,-,-,-,-
304374926,"YR-8284280,0",3.04E+29,Default Team,Delivery,,1115369,7451,43.93,Completed,-,0,-,6.5180116,3.3982857,,-,Order_Details,3,₦ 6900.00,-,-,-,-,-,-,-,-,-
304374926,"YR-8284280,0",3.04E+29,Default Team,Delivery,,1115369,7451,43.93,Completed,-,0,-,6.5180116,3.3982857,,-,Order_Details,1,₦ 3300.00,-,-,-,-,-,-,-,-,-
304374926,"YR-8284280,0",3.04E+29,Default Team,Delivery,,1115369,7451,43.93,Completed,-,0,-,6.5180116,3.3982857,,-,Order_Details,1,₦ 4500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,26700,CASH,-,-,-
304365922,"YR-8283250,0",3.04E+29,Default Team,Delivery,,1106729,2919,17.85,Completed,-,0,-,6.5515965,3.3992905,,-,Order_Details,2,₦ 11400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,11400,CASH,-,-,-
304356004,"YR-8282022,0",3.04E+29,Default Team,Delivery,,1106729,1034,9.6,Completed,-,0,-,6.5484372,3.4031148,,-,Order_Details,1,₦ 2300.00,-,-,-,-,-,-,-,-,-
304356004,"YR-8282022,0",3.04E+29,Default Team,Delivery,,1106729,1034,9.6,Completed,-,0,-,6.5484372,3.4031148,,-,Order_Details,1,₦ 3300.00,-,-,-,-,-,-,-,-,-
304356004,"YR-8282022,0",3.04E+29,Default Team,Delivery,,1106729,1034,9.6,Completed,-,0,-,6.5484372,3.4031148,,-,Order_Details,1,₦ 1600.00,-,₦ 0.00,₦ 0.00,₦ 0.00,7200,CASH,-,-,-
304354948,"YR-8281911,0",3.04E+29,Default Team,Delivery,,1106729,3351,23.18,Completed,-,0,-,6.5145759,3.359594,,-,Order_Details,1,₦ 19400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,19400,CASH,-,-,-
304354254,"YR-8281837,0",3.04E+29,Default Team,Delivery,,1106729,3441,25.25,Completed,-,0,-,6.5145759,3.359594,,-,Order_Details,6,₦ 116400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,116400,CASH,-,-,-
304353301,"YR-8281734,0",3.04E+29,Default Team,Delivery,,1106729,1775,19.43,Completed,-,0,-,6.5504565,3.3974845,,-,Order_Details,3,₦ 58200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,58200,CASH,-,-,-
304353080,"YR-8281698,0",3.04E+29,Default Team,Delivery,,1115369,708,24.9,Completed,-,0,-,6.5338761,3.3836215,,-,Order_Details,10,₦ 195000.00,-,-,-,-,-,-,-,-,-
304353080,"YR-8281698,0",3.04E+29,Default Team,Delivery,,1115369,708,24.9,Completed,-,0,-,6.5338761,3.3836215,,-,Order_Details,2,₦ 42400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,237400,CASH,-,-,-
304325213,"YR-8279109,0",3.04E+29,Default Team,Delivery,,1115369,208,22.42,Completed,-,0,-,6.5397999,3.3912394,,-,Order_Details,1,₦ 13000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,13000,CASH,-,-,-
304316109,"YR-8278382,0",3.04E+29,Default Team,Delivery,,1106729,4634,54.98,Completed,-,0,-,6.5503584,3.3997836,,-,Order_Details,1,₦ 5700.00,-,-,-,-,-,-,-,-,-
304316109,"YR-8278382,0",3.04E+29,Default Team,Delivery,,1106729,4634,54.98,Completed,-,0,-,6.5503584,3.3997836,,-,Order_Details,1,₦ 2300.00,-,-,-,-,-,-,-,-,-
304316109,"YR-8278382,0",3.04E+29,Default Team,Delivery,,1106729,4634,54.98,Completed,-,0,-,6.5503584,3.3997836,,-,Order_Details,1,₦ 4600.00,-,₦ 0.00,₦ 0.00,₦ 0.00,12600,CASH,-,-,-
304290208,"YR-8275965,0",3.04E+29,Default Team,Delivery,,1106729,393,83.37,Completed,-,0,-,6.5180116,3.3982857,,-,Order_Details,4,₦ 12000.00,-,-,-,-,-,-,-,-,-
304290208,"YR-8275965,0",3.04E+29,Default Team,Delivery,,1106729,393,83.37,Completed,-,0,-,6.5180116,3.3982857,,-,Order_Details,2,₦ 4600.00,-,-,-,-,-,-,-,-,-
304290208,"YR-8275965,0",3.04E+29,Default Team,Delivery,,1106729,393,83.37,Completed,-,0,-,6.5180116,3.3982857,,-,Order_Details,1,₦ 3300.00,-,-,-,-,-,-,-,-,-
304290208,"YR-8275965,0",3.04E+29,Default Team,Delivery,,1106729,393,83.37,Completed,-,0,-,6.5180116,3.3982857,,-,Order_Details,1,₦ 4500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,24400,CASH,-,-,-
304219530,"YR-8269056,0",3.04E+29,Default Team,Delivery,,1115369,2853,32.77,Completed,-,0,-,6.5405386,3.3849761,,-,Order_Details,1,₦ 3300.00,-,₦ 0.00,₦ 0.00,₦ 0.00,3300,CASH,-,-,-
