Order ID,Order Status,Category Name,SKU,Customization Group,Customization Option,Quantity,Unit Price,Cost Price,Total Cost Price,Total Price,Order Total,Sub Total,Tax,Delivery Charge,Tip,Discount,Remaining Balance,Payment Method,Additional Charge,Taxable Amount,Transaction ID,Currency Symbol,Transaction Status,Promo Code,Customer ID,Merchant ID,Description,Distance (in km),Order Time,Pickup Time,Delivery Time,Ratings,Reviews,Merchant Earning,Commission Amount,Commission Payout Status,Order Preparation Time,Debt Amount,Redeemed Loyalty Points,Consumed Loyalty Points,Cancellation Reason,Flat Discount,Checkout Template Name,Checkout Template Value
10643809,COMPLETED,Flour & Sugar,KKFS0222,,,2,1670,1630,3260,3340,7600,7615,-,-,-,-,0,CASH,-,-,0,KSh,,,3812129,893555,Same Day delivery,4.54,2022-01-15T09:32:51.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,15,76,,0,-,-
10643667,COMPLETED,Flour & Sugar,KKFS0222,,,3,1670,1630,4890,5010,9820,9820,-,-,-,-,0,CASH,-,-,0,KSh,,,4593077,893555,null,4.42,2022-01-15T09:18:50.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,98,,0,-,-
10643667,COMPLETED,Flour & Sugar,KKFSO172,,,2,1410,1340,2680,2820,9820,9820,-,-,-,-,0,CASH,-,-,0,KSh,,,4593077,893555,null,4.42,2022-01-15T09:18:50.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,98,,0,-,-
10643667,COMPLETED,Cooking Fat & Oil,KKCO0810,,,1,1990,1940,1940,1990,9820,9820,-,-,-,-,0,CASH,-,-,0,KSh,,,4593077,893555,null,4.42,2022-01-15T09:18:50.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,98,,0,-,-
10643616,COMPLETED,Cooking Fat & Oil,KKCO0620,,,1,4275,4230,4230,4275,4310,4330,-,-,-,-,0,CASH,-,-,0,KSh,,,4083504,893555,,9.82,2022-01-15T09:12:56.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,20,43,,0,-,-
10643616,COMPLETED,Cleaning & Hygiene,KKPT1201,,,1,55,48.33,48.33,55,4310,4330,-,-,-,-,0,CASH,-,-,0,KSh,,,4083504,893555,,9.82,2022-01-15T09:12:56.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,20,43,,0,-,-
10643098,CANCELLED,Cooking Fat & Oil,KKCO0810,,,1,1990,1940,1940,1990,3690,3710,-,-,-,-,0,CASH,-,-,0,KSh,,,3870786,893555,Same Day delivery by 3.30pm today,6.21,2022-01-15T08:09:01.000Z,2022-01-16T19:00:00.000Z,2022-01-17T14:00:00.000Z,,,,,,0,-,20,-,,0,-,-
10643098,CANCELLED,Flour & Sugar,KKFS0104,,,1,1720,1580,1580,1720,3690,3710,-,-,-,-,0,CASH,-,-,0,KSh,,,3870786,893555,Same Day delivery by 3.30pm today,6.21,2022-01-15T08:09:01.000Z,2022-01-16T19:00:00.000Z,2022-01-17T14:00:00.000Z,,,,,,0,-,20,-,,0,-,-
10642800,COMPLETED,Flour & Sugar,KKFSO172,,,1,1410,1340,1340,1410,3100,3130,-,-,-,-,0,CASH,-,-,0,KSh,,,3730896,893555,Same Day delivery,6.6,2022-01-15T07:28:16.000Z,2022-01-16T19:00:00.000Z,2022-01-17T14:00:00.000Z,,,,,,0,-,30,31,,0,-,-
10642800,COMPLETED,Flour & Sugar,KKFS0104,,,1,1720,1580,1580,1720,3100,3130,-,-,-,-,0,CASH,-,-,0,KSh,,,3730896,893555,Same Day delivery,6.6,2022-01-15T07:28:16.000Z,2022-01-16T19:00:00.000Z,2022-01-17T14:00:00.000Z,,,,,,0,-,30,31,,0,-,-
10642619,COMPLETED,Meat & Fish,KKMFV0302,,,2,500,455,910,1000,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Meat & Fish,KKMVF0901,,,5,330,305,1525,1650,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Meat & Fish,KKMFV1001,,,2,400,371,742,800,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Meat & Fish,KKMFV3101,,,2,643,570,1140,1286,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Fruits & Vegetables,KKVE0201,,,3,100,70,210,300,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Fruits & Vegetables,KKVE0501,,,2,60,35,70,120,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Fruits & Vegetables,KKVE0401,,,2,60,35,70,120,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Fruits & Vegetables,KKVE0701,,,5,70,60,300,350,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Fruits & Vegetables,KKVEO313,,,1,2750,2750,2750,2750,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Fruits & Vegetables,KKMFV01,,,1,100,80,80,100,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Fruits & Vegetables,KKMFV0701,,,1,370,340,340,370,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Fruits & Vegetables,KKMFV1102,,,2,180,100,200,360,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Fruits & Vegetables,KKMFV1201,,,1,160,120,120,160,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Fruits & Vegetables,KKMFV1601,,,1,30,20,20,30,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Fruits & Vegetables,KKFR1901,,,6,48,38,228,288,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Fruits & Vegetables,KKFV5701,,,1,100,70,70,100,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Fruits & Vegetables,KKMFV2001,,,1,60,50,50,60,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Fruits & Vegetables,KKMFV4001,,,2,140,100,200,280,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Cooking Fat & Oil,KKCO0488,,,1,2180,2125,2125,2180,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Flour & Sugar,KKFS0222,,,2,1670,1630,3260,3340,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Flour & Sugar,KKFS0702,,,1,263,247,247,263,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Rice & Cereals,KKGRO239,,,1,2180,2000,2000,2180,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Rice & Cereals,KKCE0106,,,2,110,85,170,220,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Rice & Cereals,KKCE0601,,,1,200,176,176,200,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Salt & Seasoning,KKSS0901,,,1,120,91.33,91.33,120,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Salt & Seasoning,KKSS1105,,,1,200,190,190,200,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Salt & Seasoning,KKSS0813,,,1,226,205,205,226,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Salt & Seasoning,KKSS0814,,,1,215,177,177,215,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Spreads,KKSP0510,,,1,2745,2530,2530,2745,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Packaging,KKPT0617,,,2,80,71,142,160,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Packaging,KKPT0602,,,1,115,93,93,115,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Packaging,KKPT0610,,,1,120,115,115,120,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10642619,COMPLETED,Cleaning & Hygiene,KKPT0301,,,3,52,47.2,141.6,156,23015.28,22564,-,-,-,-,0,Pay Later,-,-,0,KSh,,,4574066,893555,,6.85,2022-01-15T07:04:31.000Z,2022-01-16T13:00:00.000Z,2022-01-17T08:00:00.000Z,,,,,,0,-,-,225,,0,-,-
10636789,CANCELLED,Salt & Seasoning,KKSS026340,,,2,145,128,256,290,7683,7683,-,-,-,-,0,CASH,-,-,0,KSh,,,4888249,893555,Deliver at 5:45,11.78,2022-01-14T23:05:51.000Z,2022-01-14T23:03:50.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,-,,0,-,-
10636789,CANCELLED,Flour & Sugar,KKFS0302,,,3,1740,1720,5160,5220,7683,7683,-,-,-,-,0,CASH,-,-,0,KSh,,,4888249,893555,Deliver at 5:45,11.78,2022-01-14T23:05:51.000Z,2022-01-14T23:03:50.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,-,,0,-,-
10636789,CANCELLED,Salt & Seasoning,KKSS0002,,,3,61,58,174,183,7683,7683,-,-,-,-,0,CASH,-,-,0,KSh,,,4888249,893555,Deliver at 5:45,11.78,2022-01-14T23:05:51.000Z,2022-01-14T23:03:50.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,-,,0,-,-
10636789,CANCELLED,Cooking Fat & Oil,KKCO0810,,,1,1990,1940,1940,1990,7683,7683,-,-,-,-,0,CASH,-,-,0,KSh,,,4888249,893555,Deliver at 5:45,11.78,2022-01-14T23:05:51.000Z,2022-01-14T23:03:50.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,-,,0,-,-
10636765,COMPLETED,Cooking Fat & Oil,KKCO0620,,,1,4275,4230,4230,4275,4420,4420,-,-,-,-,0,CASH,-,-,0,KSh,,,4250080,893555,null,7.58,2022-01-14T23:04:02.000Z,2022-01-14T23:04:43.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,44,,0,-,-
10636765,COMPLETED,Cleaning & Hygiene,KKPT0108,,,1,145,132,132,145,4420,4420,-,-,-,-,0,CASH,-,-,0,KSh,,,4250080,893555,null,7.58,2022-01-14T23:04:02.000Z,2022-01-14T23:04:43.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,44,,0,-,-
10636311,COMPLETED,Flour & Sugar,KKFS0222,,,2,1670,1630,3260,3340,6930,6930,-,-,-,-,0,CASH,-,-,0,KSh,,,4601354,893555,Urgently deliver by 6.00am,4.58,2022-01-14T22:39:12.000Z,2022-01-14T22:39:55.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,69,,0,-,-
10636311,COMPLETED,Flour & Sugar,KKFSO172,,,1,1410,1340,1340,1410,6930,6930,-,-,-,-,0,CASH,-,-,0,KSh,,,4601354,893555,Urgently deliver by 6.00am,4.58,2022-01-14T22:39:12.000Z,2022-01-14T22:39:55.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,69,,0,-,-
10636311,COMPLETED,Rice & Cereals,KKGRO239,,,1,2180,2000,2000,2180,6930,6930,-,-,-,-,0,CASH,-,-,0,KSh,,,4601354,893555,Urgently deliver by 6.00am,4.58,2022-01-14T22:39:12.000Z,2022-01-14T22:39:55.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,69,,0,-,-
10636234,COMPLETED,Flour & Sugar,KKFS0302,,,2,1740,1720,3440,3480,6486,6486,-,-,-,-,0,CASH,-,-,0,KSh,,,4547057,893555,URGENTLY Deliver tomorrow morning by 5.30a.m,7.11,2022-01-14T22:34:23.000Z,2022-01-14T22:35:06.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,64,,0,-,-
10636234,COMPLETED,Cooking Fat & Oil,KKCO0488,,,1,2180,2125,2125,2180,6486,6486,-,-,-,-,0,CASH,-,-,0,KSh,,,4547057,893555,URGENTLY Deliver tomorrow morning by 5.30a.m,7.11,2022-01-14T22:34:23.000Z,2022-01-14T22:35:06.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,64,,0,-,-
10636234,COMPLETED,Flour & Sugar,KKFS0702,,,2,263,247,494,526,6486,6486,-,-,-,-,0,CASH,-,-,0,KSh,,,4547057,893555,URGENTLY Deliver tomorrow morning by 5.30a.m,7.11,2022-01-14T22:34:23.000Z,2022-01-14T22:35:06.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,64,,0,-,-
10636234,COMPLETED,Flour & Sugar,KKFS0401,,,12,25,21.11,253.32,300,6486,6486,-,-,-,-,0,CASH,-,-,0,KSh,,,4547057,893555,URGENTLY Deliver tomorrow morning by 5.30a.m,7.11,2022-01-14T22:34:23.000Z,2022-01-14T22:35:06.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,64,,0,-,-
10636117,COMPLETED,Flour & Sugar,KKFS2402,,,2,1380,1330,2660,2760,10270,10270,-,-,-,-,0,CASH,-,-,0,KSh,,,4590786,893555,Urgently deliver by 4.00pm in the evening,4.47,2022-01-14T22:27:13.000Z,2022-01-14T22:27:59.000Z,2022-01-15T14:00:00.000Z,,,,,,0,-,-,102,,0,-,-
10636117,COMPLETED,Flour & Sugar,KKFS0222,,,2,1670,1630,3260,3340,10270,10270,-,-,-,-,0,CASH,-,-,0,KSh,,,4590786,893555,Urgently deliver by 4.00pm in the evening,4.47,2022-01-14T22:27:13.000Z,2022-01-14T22:27:59.000Z,2022-01-15T14:00:00.000Z,,,,,,0,-,-,102,,0,-,-
10636117,COMPLETED,Cooking Fat & Oil,KKCO0810,,,1,1990,1940,1940,1990,10270,10270,-,-,-,-,0,CASH,-,-,0,KSh,,,4590786,893555,Urgently deliver by 4.00pm in the evening,4.47,2022-01-14T22:27:13.000Z,2022-01-14T22:27:59.000Z,2022-01-15T14:00:00.000Z,,,,,,0,-,-,102,,0,-,-
10636117,COMPLETED,Rice & Cereals,KKGRO239,,,1,2180,2000,2000,2180,10270,10270,-,-,-,-,0,CASH,-,-,0,KSh,,,4590786,893555,Urgently deliver by 4.00pm in the evening,4.47,2022-01-14T22:27:13.000Z,2022-01-14T22:27:59.000Z,2022-01-15T14:00:00.000Z,,,,,,0,-,-,102,,0,-,-
10636084,COMPLETED,Flour & Sugar,KKFS2402,,,2,1380,1330,2660,2760,6420,6420,-,-,-,-,0,CASH,-,-,0,KSh,,,4590786,893555,Urgently deliver by 6.00am,4.47,2022-01-14T22:25:06.000Z,2022-01-14T22:25:49.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,64,,0,-,-
10636084,COMPLETED,Flour & Sugar,KKFS0222,,,1,1670,1630,1630,1670,6420,6420,-,-,-,-,0,CASH,-,-,0,KSh,,,4590786,893555,Urgently deliver by 6.00am,4.47,2022-01-14T22:25:06.000Z,2022-01-14T22:25:49.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,64,,0,-,-
10636084,COMPLETED,Cooking Fat & Oil,KKCO0810,,,1,1990,1940,1940,1990,6420,6420,-,-,-,-,0,CASH,-,-,0,KSh,,,4590786,893555,Urgently deliver by 6.00am,4.47,2022-01-14T22:25:06.000Z,2022-01-14T22:25:49.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,64,,0,-,-
10636011,COMPLETED,Packaging,KKPT0610,,,20,120,115,2300,2400,4580,4580,-,-,-,-,0,CASH,-,-,0,KSh,,,3826113,893555,Urgently deliver by 10.00am,3.49,2022-01-14T22:21:51.000Z,2022-01-14T22:22:33.000Z,2022-01-15T10:00:00.000Z,,,,,,0,-,-,45,,0,-,-
10636011,COMPLETED,Rice & Cereals,KKGR0248,,,1,2180,2050,2050,2180,4580,4580,-,-,-,-,0,CASH,-,-,0,KSh,,,3826113,893555,Urgently deliver by 10.00am,3.49,2022-01-14T22:21:51.000Z,2022-01-14T22:22:33.000Z,2022-01-15T10:00:00.000Z,,,,,,0,-,-,45,,0,-,-
10635746,COMPLETED,Cooking Fat & Oil,KKCO0620,,,1,4275,4230,4230,4275,4800,4845,-,-,-,-,0,CASH,-,-,0,KSh,,,3648607,893555,Deliver tomorrow morning by 7.30a.m,5.03,2022-01-14T22:12:29.000Z,2022-01-14T22:13:11.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,45,48,,0,-,-
10635746,COMPLETED,Packaging,KKPT0610,,,2,120,115,230,240,4800,4845,-,-,-,-,0,CASH,-,-,0,KSh,,,3648607,893555,Deliver tomorrow morning by 7.30a.m,5.03,2022-01-14T22:12:29.000Z,2022-01-14T22:13:11.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,45,48,,0,-,-
10635746,COMPLETED,Meat & Fish,KKMVF0901,,,1,330,305,305,330,4800,4845,-,-,-,-,0,CASH,-,-,0,KSh,,,3648607,893555,Deliver tomorrow morning by 7.30a.m,5.03,2022-01-14T22:12:29.000Z,2022-01-14T22:13:11.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,45,48,,0,-,-
10635666,COMPLETED,Cooking Fat & Oil,KKCO0620,,,1,4275,4230,4230,4275,5060,5075,-,-,-,-,0,CASH,-,-,0,KSh,,,4212151,893555,Urgently Deliver tomorrow morning by 5.30a.m,6.63,2022-01-14T22:07:51.000Z,2022-01-14T22:05:49.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,15,50,,0,-,-
10635666,COMPLETED,Salt & Seasoning,KKSS1105,,,4,200,190,760,800,5060,5075,-,-,-,-,0,CASH,-,-,0,KSh,,,4212151,893555,Urgently Deliver tomorrow morning by 5.30a.m,6.63,2022-01-14T22:07:51.000Z,2022-01-14T22:05:49.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,15,50,,0,-,-
10635539,COMPLETED,Flour & Sugar,KKFS0222,,,1,1670,1630,1630,1670,3440,3440,-,-,-,-,0,CASH,-,-,0,KSh,,,4252576,893555,Urgently deliver by 6.00am,3.74,2022-01-14T22:01:27.000Z,2022-01-14T22:02:09.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,34,,0,-,-
10635539,COMPLETED,Flour & Sugar,KKFSO172,,,1,1410,1340,1340,1410,3440,3440,-,-,-,-,0,CASH,-,-,0,KSh,,,4252576,893555,Urgently deliver by 6.00am,3.74,2022-01-14T22:01:27.000Z,2022-01-14T22:02:09.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,34,,0,-,-
10635539,COMPLETED,Packaging,KKPT0610,,,2,120,115,230,240,3440,3440,-,-,-,-,0,CASH,-,-,0,KSh,,,4252576,893555,Urgently deliver by 6.00am,3.74,2022-01-14T22:01:27.000Z,2022-01-14T22:02:09.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,34,,0,-,-
10635539,COMPLETED,Packaging,KKPTO26500,,,1,120,112.9,112.9,120,3440,3440,-,-,-,-,0,CASH,-,-,0,KSh,,,4252576,893555,Urgently deliver by 6.00am,3.74,2022-01-14T22:01:27.000Z,2022-01-14T22:02:09.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,34,,0,-,-
10635426,COMPLETED,Cooking Fat & Oil,KKCFO910,,,1,1990,1950,1950,1990,2190,2190,-,-,-,-,0,CASH,-,-,0,KSh,,,4842243,893555,,16.58,2022-01-14T21:55:36.000Z,2022-01-14T21:53:35.000Z,2022-01-15T09:00:00.000Z,,,,,,0,-,-,21,,0,-,-
10635426,COMPLETED,Salt & Seasoning,KKSS1105,,,1,200,190,190,200,2190,2190,-,-,-,-,0,CASH,-,-,0,KSh,,,4842243,893555,,16.58,2022-01-14T21:55:36.000Z,2022-01-14T21:53:35.000Z,2022-01-15T09:00:00.000Z,,,,,,0,-,-,21,,0,-,-
10635416,COMPLETED,Flour & Sugar,KKFS0222,,,2,1670,1630,3260,3340,5520,5520,-,-,-,-,0,CASH,-,-,0,KSh,,,4217780,893555,Deliver tomorrow morning by 6.30.a.m,28.95,2022-01-14T21:54:56.000Z,2022-01-14T21:55:43.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,55,,0,-,-
10635416,COMPLETED,Rice & Cereals,KKGRO239,,,1,2180,2000,2000,2180,5520,5520,-,-,-,-,0,CASH,-,-,0,KSh,,,4217780,893555,Deliver tomorrow morning by 6.30.a.m,28.95,2022-01-14T21:54:56.000Z,2022-01-14T21:55:43.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,-,55,,0,-,-
10635308,COMPLETED,Cooking Fat & Oil,KKCO0620,,,2,4275,4230,8460,8550,10327,10540,-,-,-,-,0,CASH,-,-,0,KSh,,,4123714,893555,Urgently call 0792588844 for\nDelivery by tomorrow morning at 6.30a.m,5.89,2022-01-14T21:50:27.000Z,2022-01-14T21:48:25.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,213,105,,0,-,-
10635308,COMPLETED,Cooking Fat & Oil,KKCO0810,,,1,1990,1940,1940,1990,10327,10540,-,-,-,-,0,CASH,-,-,0,KSh,,,4123714,893555,Urgently call 0792588844 for\nDelivery by tomorrow morning at 6.30a.m,5.89,2022-01-14T21:50:27.000Z,2022-01-14T21:48:25.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,213,105,,0,-,-
10635186,COMPLETED,Cooking Fat & Oil,KKCO0488,,,1,2180,2125,2125,2180,2280,2296,-,-,-,-,0,CASH,-,-,0,KSh,,,4842031,893555,null,153.42,2022-01-14T21:45:26.000Z,2022-01-14T21:46:09.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,16,22,,0,-,-
10635186,COMPLETED,Salt & Seasoning,KKSS0002,,,1,61,58,58,61,2280,2296,-,-,-,-,0,CASH,-,-,0,KSh,,,4842031,893555,null,153.42,2022-01-14T21:45:26.000Z,2022-01-14T21:46:09.000Z,2022-01-15T08:00:00.000Z,,,,,,0,-,16,22,,0,-,-
